"kemendagri_kode
_provinsi";"kemendagri_nama
_provinsi
";"kemendagri_kode_
kabupaten_kota
";"kemendagri_nama_
kabupaten_kota
";"kemendagri_kode_
kecamatan
";"kemendagri_nama_
kecamatan
";"kemendagri_kode_
desa
";"kemendagri_nama_
desa";tahun;jenis_kelamin;jumlah_buruh_pabrik;satuan
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012021;Meudang Ara;2024;Laki-laki;2;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012022;Meunasah Bujok;2024;Laki-laki;15;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012023;Alue Dama;2024;Laki-laki;2;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012024;Cot Ara;2024;Laki-laki;24;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012025;Rambong Dalam;2024;Laki-laki;6;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012026;Meunasah Geudong;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012027;Alue Keutapang;2024;Laki-laki;2;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012028;Krueng Lingka Barat;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012029;Krueng Lingka Timu;2024;Laki-laki;2;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012030;Alue Jamok;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012031;Alue Bili Geulumpang;2024;Laki-laki;10;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012032;Lhok Seutuy;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012033;Alue Bili Rayeuk;2024;Laki-laki;14;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012034;Keude Menjee Iv;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012035;Glumpang Bungkok;2024;Laki-laki;1;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012036;Matang Rawa;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012037;Glumpang Samlakoe;2024;Laki-laki;15;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012038;Arongan Lise;2024;Laki-laki;10;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012039;Matang Reudeup;2024;Laki-laki;8;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012040;Matang Manyam;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012041;Matang Ulim;2024;Laki-laki;2;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012042;Matang Beuringen;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012043;Cot Manyang;2024;Laki-laki;5;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012044;Alue Ie Tarek;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012045;Alue Rambong;2024;Laki-laki;5;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012046;Matang Linya;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012047;Matang Lawang;2024;Laki-laki;75;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012048;Glumpang Payong;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012049;Mon Sukon;2024;Laki-laki;10;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012050;Lueng Bata;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012051;Ceumpeudak;2024;Laki-laki;2;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012052;Buket Dara Baro;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012053;Matang Pineung;2024;Laki-laki;9;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012054;Matang Baro;2024;Laki-laki;13;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012055;Ujong Dama;2024;Laki-laki;9;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012056;Babussalam;2024;Laki-laki;16;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110801;Baktiya;1108012057;Cinta Makmur;2024;Laki-laki;7;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110802;Dewantara;1108022001;Keude Krueng Geukueh;2024;Laki-laki;420;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110802;Dewantara;1108022002;Tambon Baroh;2024;Laki-laki;30;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110802;Dewantara;1108022003;Tambon Tunong;2024;Laki-laki;150;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110802;Dewantara;1108022004;Paloh Gadeng;2024;Laki-laki;200;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110802;Dewantara;1108022005;Paloh Lada;2024;Laki-laki;289;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110802;Dewantara;1108022006;Uteun Geulinggang;2024;Laki-laki;56;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110802;Dewantara;1108022007;Pulo Rungkom;2024;Laki-laki;24;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110802;Dewantara;1108022008;Paloh Igeuh;2024;Laki-laki;15;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110802;Dewantara;1108022009;Bangka Jaya;2024;Laki-laki;17;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110802;Dewantara;1108022010;Ulee Pulo;2024;Laki-laki;10;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110802;Dewantara;1108022011;Ulee Reuleung;2024;Laki-laki;3;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110802;Dewantara;1108022012;Geulumpang Sulu Timu;2024;Laki-laki;7;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110802;Dewantara;1108022013;Geulumpang Sulu Barat;2024;Laki-laki;9;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110802;Dewantara;1108022014;Bluka Teubai;2024;Laki-laki;2;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110802;Dewantara;1108022015;Lancang Barat;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032001;Meunasah Blang Ara;2024;Laki-laki;5;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032002;Meunasah Buket;2024;Laki-laki;5;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032003;Blang Talon;2024;Laki-laki;3;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032004;Cot Rheu;2024;Laki-laki;2;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032005;Krueng Manyang;2024;Laki-laki;8;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032006;Bayu;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032007;Blang Ado;2024;Laki-laki;4;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032008;Dayah Meunara;2024;Laki-laki;1;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032009;Meunasah Kumbang;2024;Laki-laki;2;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032010;Meunye Cut Bahagia;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032011;Lhok Jok;2024;Laki-laki;2;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032012;Alue Rambee;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032013;Blang Riek;2024;Laki-laki;3;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032014;Cempeudak;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032015;Seuneubok Drien;2024;Laki-laki;1;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032016;Cot Merbo;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032017;Keude Blang Ara;2024;Laki-laki;2;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032018;Keude Krueng;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032019;Krueng Seunong;2024;Laki-laki;4;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032020;Pulo Iboih;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032021;Blang Gurah;2024;Laki-laki;5;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032022;Guha Uleu;2024;Laki-laki;48;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032023;Ceumeucet;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032024;Pulo Barat;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032025;Pulo Rayeuk;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032026;Cot Seutui;2024;Laki-laki;6;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032027;Langkuta;2024;Laki-laki;2;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032028;Saweuk;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032029;Meuria;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032030;Meunasah Kulam;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032031;Cot Seumiyong;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032032;Keureusek;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032033;Krueng Seupeng;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032034;Muling Manyang;2024;Laki-laki;6;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032035;Muling Meucat;2024;Laki-laki;6;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032036;Babah Lueng;2024;Laki-laki;8;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032037;Panton Rayeuk I;2024;Laki-laki;30;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032038;Panton Rayeuk Ii;2024;Laki-laki;1;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110803;Kuta Makmur;1108032039;Sido Muliyo;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042001;Kuta Lhoksukon;2024;Laki-laki;32;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042002;Cot U Sibak;2024;Laki-laki;2;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042003;Bintang Hu;2024;Laki-laki;2;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042004;Blang Aman;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042005;Cot Ara;2024;Laki-laki;2;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042006;Blang Rubek;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042007;Nga Matang Ubi;2024;Laki-laki;3;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042008;Meunasah Reudeup;2024;Laki-laki;4;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042009;Alue Buket;2024;Laki-laki;3;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042010;Meunye Matang Ubi;2024;Laki-laki;5;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042011;Trieng Matang Ubi;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042012;Ceubrek;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042013;Meunasah Blang;2024;Laki-laki;5;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042014;Buket Seuntang;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042015;Meunasah Arongan Ab;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042016;Trieng Pantang;2024;Laki-laki;10;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042017;Meunasah Leubok Ab;2024;Laki-laki;8;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042018;Cot Glumpang Ab;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042019;Abeuk Leupon;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042020;Ara Ab;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042021;Mancang;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042022;Matang Pupanji Ab;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042023;Meunasah Asan Ab;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042024;Matang Teungoh Ab;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042025;Pante;2024;Laki-laki;3;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042026;Rambot;2024;Laki-laki;8;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042027;Meunasah Alue Drien Lb;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042028;Alue Mudem;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042029;Meunasah Geulinggang;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042030;Meunasah Asan Lb;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042031;Beringin Lb;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042032;Meunasah Teungoh Lb;2024;Laki-laki;2;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042033;Meunasah Rayeuk Lb;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042034;Meunasah Ulee Barat;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042035;Meunasah Ranto;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042036;Meunasah Tutong;2024;Laki-laki;2;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042037;Meunasah Nga Lb;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042038;Keutapang;2024;Laki-laki;2;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042039;Matang Munjee;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042040;Pulo Dulang;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042041;Dayah Lb;2024;Laki-laki;3;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042042;Meunasah Geumata;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042043;Meunasah Meureubo;2024;Laki-laki;5;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042044;Meunasah Dayah Lt;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042045;Arongan Lt;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042046;Meunasah Tuha;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042047;Meunasah Krueng Lt;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042048;Babah Geudeubang;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042049;Grong-Grong;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042050;Alue Itam Reudeup;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042051;Teupin Keubeu;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042052;Meunasah Nga Lt;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042053;Meunasah Meuria;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042054;Kumbang Lt;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042055;Seuneubok Dalam;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042056;Alue Eumpok;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042057;Meunasah Jok;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042058;Manyang;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042059;Lhok Kareung;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042060;Cot Asan;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042061;Alue Abee;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042062;Buloh Lt;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042063;Geulumpang;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042064;Meunasah Teungoh Lt;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042065;Mata U;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042066;Meucat;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042067;Buket Mee Lt;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042068;Ulee Tanoh;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042069;Buket Krueng;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042070;Ulee Gunong;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042071;Lhok Seuntang;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042072;Alue Itam Baroh;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042073;Mata Ie;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042074;Rawa;2024;Laki-laki;2;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110804;Lhoksukon;1108042075;Buket Hagu;2024;Laki-laki;5;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052001;Keude Matangkuli;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052002;Ude;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052003;Blang Matangkuli;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052004;Rayeuk Matangkuli;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052005;Tumpok Perlak;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052006;Ujong  Kulam;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052007;Tanjong Teungku Ali;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052008;Rayeuk Glang Glong;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052009;Punti Geulumpang Vii;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052010;Geulumpang Vii;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052011;Teungoh Glumpang Vii;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052012;Aron Geulumpang Vii;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052013;Matang Munye;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052014;Parang Sikureung;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052015;Baro;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052016;Mee;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052017;Tanjong Babah Krueng;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052018;Punti Matangkuli;2024;Laki-laki;5;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052019;Teupin Keubeu;2024;Laki-laki;13;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052020;Trieng Teupin Keubeu;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052021;Matang Mee;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052022;Jeumpa Geulumpang Vii;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052034;Tumpok Barat;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052035;Meuria Matangkuli;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052036;Hagu;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052037;Alue Tho;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052039;Ceubrek Pirak;2024;Laki-laki;2;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052040;Rayeuk Pirak;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052041;Aron Pirak;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052042;Lawang;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052043;Tanjong Haji Muda;2024;Laki-laki;3;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052044;Siren;2024;Laki-laki;1;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052045;Meunye Pirak;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052046;Beuringen Pirak;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052047;Teungoh Pirak;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052048;Mesjid Pirak;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052049;Matang Peusangan;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052050;Pante Pirak;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052052;Leubok Pirak;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052053;Blang Kuta;2024;Laki-laki;0;Jiwa
11;Aceh;1108;Kabupaten Aceh Utara;110805;Matangkuli;1108052054;Blang Supeng;2024;Laki-laki;0;Jiwa
